sample	chromosome	start	end	segVal
OK136	6	400001	27900000	0
OK136	6	27900001	29100000	1
OK136	6	29100001	38800000	1
OK136	6	38900001	42500000	1
OK136	6	42500001	45600000	1
OK136	6	45600001	155700000	1
OK136	6	155700001	170900000	0
OK136	7	1	67300000	2
OK136	7	67300001	72800000	1
OK136	7	72800001	159100000	2
OK136	8	400001	36600000	0
OK136	8	36600001	37200000	2
OK136	8	37200001	42100000	1
OK136	8	42100001	4.3e+07	3
OK136	8	43100001	134600000	2
OK136	8	134600001	139700000	1
OK136	8	139700001	146200000	2
OK136	9	200001	9200000	-1
OK136	9	9200001	2.9e+07	0
OK136	9	29000001	38800000	1
OK136	9	71000001	75200000	2
OK136	9	75200001	76700000	3
OK136	9	76700001	91800000	2
OK136	9	91800001	1.02e+08	3
OK136	9	102000001	110900000	2
OK136	9	110900001	118900000	3
OK136	9	118900001	1.23e+08	2
OK136	9	123000001	1.41e+08	3
OK136	10	100001	38500000	0
OK136	10	42900001	103800000	1
OK136	10	103800001	135400000	1
OK136	11	200001	134800000	1
OK136	12	200001	126200000	2
OK136	12	126200001	133800000	1
OK136	13	19400001	23700000	3
OK136	13	23700001	74800000	1
OK136	13	74800001	115169878	1
OK136	14	20400001	107300000	2
OK136	15	22800001	2.7e+07	1
OK136	15	27100001	39600000	1
OK136	15	39600001	60100000	2
OK136	15	60100001	72200000	0
OK136	15	72200001	79100000	1
OK136	15	79100001	96400000	2
OK136	15	96400001	100700000	0
OK136	15	100700001	102400000	2
OK136	16	100001	1800000	0
OK136	16	1800001	4900000	1
OK136	16	4900001	85500000	1
OK136	16	85500001	90100000	1
OK136	17	1	8400000	2
OK136	17	8400001	1.7e+07	2
OK136	17	17000001	72700000	2
OK136	17	72700001	81100000	2
OK136	18	200001	27400000	2
OK136	18	27400001	3.1e+07	3
OK136	18	31000001	50800000	2
OK136	18	50800001	52400000	4
OK136	18	52400001	78077248	0
OK136	19	300001	20700000	1
OK136	19	21000001	32500000	1
OK136	19	32500001	5.2e+07	1
OK136	19	52000001	59100000	1
OK136	20	1	26200000	2
OK136	20	29900001	46900000	1
OK136	20	46900001	48600000	2
OK136	20	48600001	6e+07	1
OK136	20	60000001	62900000	1
OK136	21	15500001	20400000	0
OK136	21	20400001	28900000	0
OK136	21	28900001	48100000	0
OK136	22	17400001	51200000	1
OK137	1	900001	4e+06	0
OK137	1	4000001	8500000	0
OK137	1	8500001	8800000	-2
OK137	1	8800001	32500000	0
OK137	1	32500001	39300000	2
OK137	1	39400001	46300000	2
OK137	1	46300001	47200000	2
OK137	1	47200001	5.1e+07	1
OK137	1	51000001	57200000	2
OK137	1	57200001	58400000	1
OK137	1	58400001	115700000	0
OK137	1	115700001	119900000	0
OK137	1	119900001	120500000	9
OK137	1	121200001	151300000	3
OK137	1	151300001	225100000	2
OK137	1	225100001	236200000	3
OK137	1	236300001	245600000	2
OK137	1	245600001	246300000	4
OK137	1	246300001	249200000	2
OK137	2	100001	8100000	2
OK137	2	8100001	141200000	2
OK137	2	141200001	142500000	0
OK137	2	142500001	159400000	3
OK137	2	159500001	161700000	4
OK137	2	161700001	171800000	3
OK137	2	171800001	175100000	4
OK137	2	175100001	1.78e+08	3
OK137	2	178000001	178300000	6
OK137	2	178300001	205800000	3
OK137	2	205800001	206800000	8
OK137	2	206800001	2.43e+08	0
OK137	3	100001	90200000	0
OK137	3	93600001	99300000	6
OK137	3	99300001	103700000	3
OK137	3	103700001	108100000	5
OK137	3	108100001	148800000	2
OK137	3	148800001	154200000	2
OK137	3	154200001	156500000	2
OK137	3	156500001	161300000	2
OK137	3	161300001	171400000	4
OK137	3	171400001	172500000	5
OK137	3	172500001	177600000	4
OK137	3	177600001	190700000	4
OK137	3	190700001	193200000	3
OK137	3	193200001	197800000	4
OK137	4	100001	3100000	2
OK137	4	3100001	38100000	2
OK137	4	38100001	38600000	2
OK137	4	38600001	40900000	0
OK137	4	40900001	48500000	0
OK137	4	48500001	4.9e+07	0
OK137	4	52700001	91400000	2
OK137	4	91400001	190800000	0
OK137	5	100001	2e+06	3
OK137	5	2000001	45900000	3
OK137	5	49600001	180700000	0
OK137	6	400001	18500000	2
OK137	6	18500001	30400000	2
OK137	6	30400001	38200000	2
OK137	6	38200001	134100000	2
OK137	6	134100001	139600000	2
OK137	6	139600001	157100000	2
OK137	6	157100001	159500000	2
OK137	6	159500001	168100000	2
OK137	6	168100001	170900000	2
OK137	7	1	5800000	2
OK137	7	6000001	66400000	2
OK137	7	66800001	72800000	1
OK137	7	72800001	77600000	2
OK137	7	77600001	1.33e+08	2
OK137	7	133000001	133500000	0
OK137	7	133500001	140700000	2
OK137	7	140700001	148400000	1
OK137	7	148400001	152400000	2
OK137	7	152600001	155200000	1
OK137	7	155200001	159100000	2
OK137	8	400001	21800000	1
OK137	8	21800001	3.3e+07	2
OK137	8	33000001	36400000	1
OK137	8	36400001	40100000	2
OK137	8	40100001	41400000	1
OK137	8	41400001	49900000	2
OK137	8	49900001	99200000	2
OK137	8	99200001	104500000	2
OK137	8	104500001	110300000	2
OK137	8	110300001	1.15e+08	2
OK137	8	115000001	134900000	2
OK137	8	134900001	138600000	2
OK137	8	138600001	146200000	0
OK137	9	200001	29400000	2
OK137	9	29400001	38400000	0
OK137	9	38400001	118500000	2
OK137	9	118500001	123100000	2
OK137	9	123100001	138700000	2
OK137	9	138700001	1.41e+08	3
OK137	10	100001	38500000	0
OK137	10	42900001	70500000	1
OK137	10	70500001	7.7e+07	1
OK137	10	77000001	81200000	1
OK137	10	81300001	115800000	0
OK137	10	115800001	120500000	1
OK137	10	120500001	128200000	1
OK137	10	128200001	135400000	1
OK137	11	200001	4e+06	3
OK137	11	4000001	8200000	2
OK137	11	8200001	13800000	3
OK137	11	13800001	16700000	3
OK137	11	16700001	32600000	2
OK137	11	32600001	35600000	3
OK137	11	35600001	43300000	2
OK137	11	43300001	45800000	3
OK137	11	45800001	5e+07	3
OK137	11	50100001	56700000	6
OK137	11	56700001	62100000	2
OK137	11	62100001	6.6e+07	3
OK137	11	66000001	68400000	1
OK137	11	68400001	69200000	10
OK137	11	69200001	70200000	25
OK137	11	70200001	71300000	29
OK137	11	71700001	72700000	8
OK137	11	72700001	74700000	4
OK137	11	74700001	75600000	7
OK137	11	75600001	77900000	8
OK137	11	77900001	78800000	7
OK137	11	78800001	134800000	1
OK137	12	200001	7e+05	0
OK137	12	700001	4700000	2
OK137	12	4700001	121600000	1
OK137	12	121600001	125400000	1
OK137	12	125400001	1.32e+08	1
OK137	12	132200001	133800000	1
OK137	13	19400001	22300000	3
OK137	13	22300001	40200000	2
OK137	13	40200001	5.3e+07	3
OK137	13	53200001	64600000	2
OK137	13	64600001	73300000	3
OK137	13	73300001	74200000	4
OK137	13	74300001	87700000	3
OK137	13	87700001	95200000	3
OK137	13	95300001	101400000	4
OK137	13	101400001	106200000	3
OK137	13	106200001	107300000	4
OK137	13	107300001	110400000	3
OK137	13	110400001	115169878	4
OK137	14	20400001	78400000	2
OK137	14	78400001	88800000	2
OK137	14	88800001	102300000	2
OK137	14	102300001	107300000	2
OK137	15	22800001	40400000	2
OK137	15	40400001	43500000	2
OK137	15	43500001	86600000	2
OK137	15	86600001	89600000	2
OK137	15	89600001	95100000	2
OK137	15	95100001	99100000	2
OK137	15	99100001	102400000	2
OK137	16	100001	5e+06	1
OK137	16	5000001	8700000	1
OK137	16	8700001	9300000	1
OK137	16	9300001	10200000	1
OK137	16	10200001	12500000	1
OK137	16	12500001	1.4e+07	1
OK137	16	14000001	16300000	1
OK137	16	16900001	28300000	1
OK137	16	28500001	87300000	1
OK137	16	87300001	90100000	1
OK137	17	1	5400000	5
OK137	17	5500001	6300000	4
OK137	17	6300001	8700000	5
OK137	17	8700001	9600000	4
OK137	17	9600001	13400000	4
OK137	17	13400001	1.7e+07	4
OK137	17	17000001	21200000	5
OK137	17	25600001	27500000	6
OK137	17	27500001	31400000	2
OK137	17	31400001	32700000	3
OK137	17	32700001	49400000	2
OK137	17	49400001	52400000	2
OK137	17	52400001	53800000	2
OK137	17	53800001	54900000	1
OK137	17	54900001	72700000	2
OK137	17	72700001	81100000	2
OK137	18	200001	5e+06	0
OK137	18	5000001	8500000	0
OK137	18	8500001	14100000	0
OK137	18	18600001	22200000	2
OK137	18	22200001	28200000	2
OK137	18	28300001	29500000	2
OK137	18	29500001	33300000	2
OK137	18	33300001	34300000	3
OK137	18	34300001	59400000	2
OK137	18	59400001	61600000	2
OK137	18	61600001	70700000	2
OK137	18	70700001	78077248	2
OK137	19	300001	2400000	1
OK137	19	2400001	20700000	1
OK137	19	21000001	32800000	1
OK137	19	32800001	51600000	1
OK137	19	51600001	59100000	1
OK137	20	1	62900000	2
OK137	21	15500001	19600000	0
OK137	21	19600001	26800000	0
OK137	21	26800001	40900000	0
OK137	21	40900001	42600000	0
OK137	21	42600001	48100000	0
OK137	22	17400001	34600000	3
OK137	22	34600001	35700000	1
OK137	22	35700001	47600000	1
OK137	22	47600001	50100000	1
OK137	22	50100001	51200000	1
OK139	1	900001	58800000	2
OK139	1	58800001	61700000	2
OK139	1	61700001	84100000	2
OK139	1	84100001	91100000	2
OK139	1	91100001	93600000	2
OK139	1	93600001	101400000	2
OK139	1	101400001	107300000	2
OK139	1	107300001	173600000	2
OK139	1	173700001	177300000	2
OK139	1	177300001	187300000	2
OK139	1	187300001	192500000	2
OK139	1	192500001	249200000	2
OK139	2	100001	141400000	2
OK139	2	141400001	142400000	0
OK139	2	142400001	2.43e+08	2
OK139	3	100001	90200000	1
OK139	3	93600001	100300000	4
OK139	3	100300001	102800000	4
OK139	3	102800001	106300000	4
OK139	3	106300001	109700000	4
OK139	3	109700001	113100000	4
OK139	3	113100001	120300000	4
OK139	3	120300001	155700000	4
OK139	3	155700001	188600000	4
OK139	3	188600001	190500000	5
OK139	3	190500001	197800000	4
OK139	4	100001	4.9e+07	1
OK139	4	52700001	53500000	3
OK139	4	53500001	100100000	2
OK139	4	100100001	100900000	2
OK139	4	100900001	104500000	3
OK139	4	104500001	129600000	2
OK139	4	129600001	131200000	3
OK139	4	131200001	132200000	2
OK139	4	132200001	134300000	4
OK139	4	134300001	138600000	3
OK139	4	138600001	140600000	2
OK139	4	140600001	144500000	3
OK139	4	144600001	163200000	2
OK139	4	163200001	164700000	3
OK139	4	164700001	167700000	2
OK139	4	167700001	169900000	2
OK139	4	169900001	175400000	2
OK139	4	175400001	177300000	3
OK139	4	177300001	184300000	2
OK139	4	184300001	184900000	3
OK139	4	184900001	190800000	2
OK139	5	100001	50100000	2
OK139	5	50100001	65900000	1
OK139	5	65900001	180700000	1
OK139	6	400001	42200000	1
OK139	6	42200001	53900000	3
OK139	6	53900001	56200000	7
OK139	6	56200001	57200000	4
OK139	6	57600001	124400000	2
OK139	6	124500001	129300000	2
OK139	6	129300001	132400000	2
OK139	6	132400001	150800000	2
OK139	6	150800001	170900000	2
OK139	7	1	64800000	2
OK139	7	64800001	66900000	2
OK139	7	66900001	72800000	2
OK139	7	72800001	97800000	2
OK139	7	97900001	101900000	2
OK139	7	102000001	1.2e+08	2
OK139	7	120000001	121200000	2
OK139	7	121200001	159100000	2
OK139	8	400001	3.6e+07	2
OK139	8	36000001	146200000	2
OK139	9	200001	2700000	0
OK139	9	2700001	3400000	2
OK139	9	3400001	20100000	1
OK139	9	20100001	2.1e+07	2
OK139	9	21000001	23600000	0
OK139	9	23600001	38800000	1
OK139	9	71000001	1.41e+08	3
OK139	10	100001	7100000	2
OK139	10	7200001	20400000	2
OK139	10	20400001	135400000	2
OK139	11	200001	56800000	2
OK139	11	56800001	67300000	3
OK139	11	67300001	69700000	5
OK139	11	69800001	70400000	8
OK139	11	70400001	133100000	1
OK139	11	133100001	134800000	2
OK139	12	200001	4500000	2
OK139	12	4500001	49700000	1
OK139	12	49700001	85400000	2
OK139	12	85400001	93200000	2
OK139	12	93200001	100100000	2
OK139	12	100100001	102500000	2
OK139	12	102500001	105400000	2
OK139	12	105400001	1.07e+08	2
OK139	12	107000001	133800000	2
OK139	13	19400001	115169878	1
OK139	14	20400001	32400000	2
OK139	14	32400001	33400000	4
OK139	14	33400001	35400000	3
OK139	14	35400001	37300000	12
OK139	14	37300001	37700000	1
OK139	14	37700001	94400000	2
OK139	14	94400001	107300000	2
OK139	15	22800001	27700000	2
OK139	15	27700001	64200000	2
OK139	15	64200001	66500000	2
OK139	15	66500001	102400000	2
OK139	16	100001	31300000	2
OK139	16	31300001	31600000	3
OK139	16	31600001	90100000	2
OK139	17	1	81100000	2
OK139	18	200001	3200000	1
OK139	18	3200001	4800000	7
OK139	18	4800001	5900000	3
OK139	18	5900001	14100000	1
OK139	18	18600001	19700000	2
OK139	18	19700001	34400000	2
OK139	18	34400001	36200000	2
OK139	18	36200001	68700000	1
OK139	18	68700001	76600000	2
OK139	18	76600001	78077248	3
OK139	19	300001	23400000	2
OK139	19	28300001	30400000	1
OK139	19	30400001	59100000	2
OK139	20	1	62900000	2
OK139	21	15500001	21700000	1
OK139	21	21700001	23300000	4
OK139	21	23300001	26100000	1
OK139	21	26100001	48100000	2
OK139	22	17400001	42300000	2
OK139	22	42300001	51200000	1
OK140	1	900001	55300000	3
OK140	1	55300001	2.15e+08	3
OK140	1	215000001	219500000	4
OK140	1	219500001	220200000	5
OK140	1	220300001	249200000	4
OK140	2	100001	1500000	2
OK140	2	1600001	116700000	3
OK140	2	116700001	118300000	5
OK140	2	118300001	134100000	4
OK140	2	134100001	137700000	2
OK140	2	137700001	141500000	2
OK140	2	141500001	142400000	0
OK140	2	142400001	177900000	2
OK140	2	177900001	178300000	3
OK140	2	178300001	186100000	2
OK140	2	186100001	186600000	3
OK140	2	186600001	2.43e+08	2
OK140	3	100001	90200000	2
OK140	3	93600001	178800000	4
OK140	3	178800001	188900000	4
OK140	3	188900001	189300000	7
OK140	3	189300001	197800000	4
OK140	4	100001	39100000	2
OK140	4	39100001	4.1e+07	2
OK140	4	41000001	91300000	2
OK140	4	91300001	91800000	1
OK140	4	91800001	1.26e+08	2
OK140	4	126000001	190800000	4
OK140	5	100001	1900000	4
OK140	5	1900001	170700000	2
OK140	5	170700001	180700000	2
OK140	6	400001	170900000	3
OK140	7	1	6800000	4
OK140	7	7100001	56600000	4
OK140	7	64700001	66400000	6
OK140	7	66800001	75900000	5
OK140	7	75900001	97500000	6
OK140	7	97700001	102100000	5
OK140	7	102400001	108100000	6
OK140	7	108100001	147600000	2
OK140	7	147600001	148600000	2
OK140	7	148600001	149500000	1
OK140	7	150000001	1.52e+08	2
OK140	7	152000001	159100000	2
OK140	8	400001	22400000	4
OK140	8	22400001	24300000	3
OK140	8	24300001	42900000	4
OK140	8	42900001	139200000	5
OK140	8	139200001	146200000	4
OK140	9	200001	21300000	2
OK140	9	21300001	24400000	0
OK140	9	24400001	1.41e+08	2
OK140	10	100001	135400000	2
OK140	11	200001	134800000	3
OK140	12	200001	9200000	3
OK140	12	9200001	31500000	3
OK140	12	31500001	33100000	3
OK140	12	33100001	108800000	3
OK140	12	108800001	133800000	3
OK140	13	19400001	73500000	2
OK140	13	73500001	74200000	4
OK140	13	74300001	80500000	2
OK140	13	80500001	81300000	0
OK140	13	81300001	115169878	2
OK140	14	20400001	73100000	3
OK140	14	73100001	78800000	3
OK140	14	78800001	83600000	3
OK140	14	83600001	86400000	2
OK140	14	86400001	107300000	3
OK140	15	22800001	65900000	2
OK140	15	65900001	66500000	3
OK140	15	66500001	102400000	2
OK140	16	100001	90100000	3
OK140	17	1	81100000	4
OK140	18	200001	18700000	3
OK140	18	18700001	22300000	3
OK140	18	22300001	68200000	3
OK140	18	68200001	71900000	2
OK140	18	71900001	78077248	3
OK140	19	300001	59100000	3
OK140	20	1	62900000	4
OK140	21	15500001	48100000	2
OK140	22	17400001	43900000	3
OK140	22	43900001	51200000	2
OK141	1	900001	38300000	0
OK141	1	38300001	56800000	0
OK141	1	56800001	86700000	0
OK141	1	86700001	90400000	0
OK141	1	90400001	96100000	0
OK141	1	96100001	249200000	0
OK141	2	100001	78500000	0
OK141	2	78500001	81600000	0
OK141	2	81600001	8.9e+07	0
OK141	2	95600001	157300000	0
OK141	2	157300001	2.43e+08	0
OK141	3	100001	39900000	0
OK141	3	39900001	78900000	0
OK141	3	78900001	80300000	Inf
OK141	3	80300001	88900000	0
OK141	3	88900001	115500000	0
OK141	3	115500001	121500000	0
OK141	3	121500001	197800000	0
OK141	4	100001	48100000	0
OK141	4	48100001	151900000	0
OK141	4	151900001	190800000	0
OK141	5	100001	32100000	0
OK141	5	32100001	53200000	0
OK141	5	53200001	113400000	0
OK141	5	113400001	125700000	0
OK141	5	125700001	180700000	0
OK141	6	400001	9200000	0
OK141	6	9200001	54800000	0
OK141	6	54900001	57200000	0
OK141	6	57600001	99400000	0
OK141	6	99400001	170900000	0
OK141	7	1	24300000	0
OK141	7	24300001	55700000	0
OK141	7	55900001	75500000	0
OK141	7	75500001	9.8e+07	0
OK141	7	98000001	159100000	0
OK141	8	400001	4.3e+07	0
OK141	8	43100001	146200000	0
OK141	9	200001	21300000	0
OK141	9	21300001	73800000	0
OK141	9	73800001	1.41e+08	0
OK141	10	100001	45400000	0
OK141	10	45400001	69500000	0
OK141	10	69500001	110200000	0
OK141	10	110200001	135400000	0
OK141	11	200001	67900000	0
OK141	11	68000001	134800000	0
OK141	12	200001	22900000	0
OK141	12	22900001	26200000	0
OK141	12	26200001	108400000	0
OK141	12	108400001	120500000	0
OK141	12	120500001	125500000	0
OK141	12	125500001	133800000	0
OK141	13	19400001	83600000	0
OK141	13	83600001	115169878	0
OK141	14	20400001	107300000	0
OK141	15	22800001	4.5e+07	0
OK141	15	45000001	92600000	0
OK141	15	92600001	102400000	0
OK141	16	100001	75300000	0
OK141	16	75300001	75900000	Inf
OK141	16	75900001	90100000	0
OK141	17	1	21200000	0
OK141	17	25600001	63200000	0
OK141	17	63200001	78800000	0
OK141	17	78800001	81100000	0
OK141	18	200001	78077248	0
OK141	19	300001	59100000	0
OK141	20	1	5500000	0
OK141	20	5500001	59500000	0
OK141	20	59500001	62900000	0
OK141	21	15500001	2e+07	0
OK141	21	20000001	25700000	0
OK141	21	25700001	36900000	0
OK141	21	36900001	48100000	0
OK141	22	17400001	51200000	0
OK142	1	900001	37900000	2
OK142	1	37900001	44900000	3
OK142	1	44900001	55300000	2
OK142	1	55300001	61900000	3
OK142	1	61900001	76800000	2
OK142	1	76800001	121300000	2
OK142	1	145400001	249200000	2
OK142	2	100001	58500000	2
OK142	2	58500001	88900000	2
OK142	2	88900001	100900000	2
OK142	2	100900001	1.02e+08	3
OK142	2	102000001	102900000	3
OK142	2	102900001	104100000	3
OK142	2	104100001	111900000	2
OK142	2	111900001	113100000	4
OK142	2	113200001	113600000	3
OK142	2	113600001	173400000	2
OK142	2	173400001	173800000	3
OK142	2	173800001	176900000	5
OK142	2	177000001	190800000	2
OK142	2	190800001	196500000	4
OK142	2	196500001	199100000	3
OK142	2	199100001	240300000	2
OK142	2	240300001	2.43e+08	1
OK142	3	100001	2200000	2
OK142	3	2200001	9400000	3
OK142	3	9400001	18900000	2
OK142	3	18900001	22100000	1
OK142	3	22100001	90200000	2
OK142	3	93600001	124600000	2
OK142	3	124600001	149500000	2
OK142	3	149500001	167200000	3
OK142	3	167200001	169500000	3
OK142	3	169500001	171800000	5
OK142	3	171800001	173500000	4
OK142	3	173500001	188600000	3
OK142	3	188600001	191600000	3
OK142	3	191600001	193400000	3
OK142	3	193400001	197800000	2
OK142	4	100001	44100000	2
OK142	4	44100001	44800000	3
OK142	4	44800001	152800000	2
OK142	4	152800001	180900000	2
OK142	4	180900001	182700000	2
OK142	4	182700001	1.84e+08	2
OK142	4	184000001	186400000	2
OK142	4	186500001	190800000	2
OK142	5	100001	22300000	3
OK142	5	22300001	49800000	2
OK142	5	49800001	180700000	2
OK142	6	400001	57700000	2
OK142	6	62300001	63500000	3
OK142	6	63600001	65100000	2
OK142	6	65100001	95900000	2
OK142	6	95900001	170900000	2
OK142	7	1	54300000	2
OK142	7	54300001	56400000	4
OK142	7	56500001	75900000	2
OK142	7	75900001	83900000	2
OK142	7	83900001	94400000	3
OK142	7	94400001	97500000	2
OK142	7	97700001	147100000	2
OK142	7	147100001	159100000	1
OK142	8	400001	14500000	1
OK142	8	14500001	16500000	3
OK142	8	16500001	1.7e+07	1
OK142	8	17000001	25600000	3
OK142	8	25600001	2.6e+07	4
OK142	8	26000001	35500000	2
OK142	8	35500001	38400000	2
OK142	8	38400001	39400000	3
OK142	8	39400001	42800000	3
OK142	8	42800001	50600000	3
OK142	8	50600001	52200000	2
OK142	8	52200001	76600000	2
OK142	8	76600001	89900000	2
OK142	8	89900001	91300000	2
OK142	8	91300001	1.35e+08	3
OK142	8	135000001	146200000	2
OK142	9	200001	2.6e+07	1
OK142	9	26100001	28900000	3
OK142	9	28900001	38800000	1
OK142	9	71000001	103800000	2
OK142	9	103800001	109400000	2
OK142	9	109400001	111900000	3
OK142	9	111900001	1.41e+08	2
OK142	10	100001	2.6e+07	2
OK142	10	26000001	28200000	3
OK142	10	28300001	43700000	2
OK142	10	43700001	95900000	2
OK142	10	95900001	135400000	2
OK142	11	200001	5e+06	2
OK142	11	5000001	65100000	2
OK142	11	65100001	68300000	3
OK142	11	68300001	71300000	7
OK142	11	71700001	134800000	1
OK142	12	200001	3.4e+07	2
OK142	12	34000001	4.2e+07	2
OK142	12	42000001	45900000	2
OK142	12	45900001	48300000	2
OK142	12	48400001	57200000	2
OK142	12	57300001	6.2e+07	2
OK142	12	62000001	67100000	2
OK142	12	67100001	68100000	4
OK142	12	68100001	71400000	2
OK142	12	71400001	107600000	2
OK142	12	107600001	133800000	2
OK142	13	19400001	23700000	1
OK142	13	23700001	27200000	2
OK142	13	27200001	30600000	2
OK142	13	30600001	32600000	3
OK142	13	32600001	33800000	5
OK142	13	33800001	35600000	5
OK142	13	35600001	36200000	4
OK142	13	36200001	115169878	1
OK142	14	20400001	59700000	2
OK142	14	59700001	78100000	3
OK142	14	78100001	88500000	2
OK142	14	88600001	107300000	2
OK142	15	22800001	30400000	2
OK142	15	31100001	102400000	2
OK142	16	100001	90100000	2
OK142	17	1	81100000	2
OK142	18	200001	43700000	2
OK142	18	43700001	78077248	2
OK142	19	300001	9300000	2
OK142	19	9300001	13300000	2
OK142	19	13300001	59100000	2
OK142	20	1	1.6e+07	2
OK142	20	16000001	18500000	3
OK142	20	18500001	19600000	3
OK142	20	19600001	62900000	2
OK142	21	15500001	48100000	2
OK142	22	17400001	46400000	2
OK142	22	46400001	51200000	2
OK143	1	900001	97100000	2
OK143	1	97100001	121300000	1
OK143	1	145400001	249200000	2
OK143	2	100001	1.2e+07	1
OK143	2	12000001	14200000	3
OK143	2	14200001	1.6e+07	2
OK143	2	16000001	16600000	1
OK143	2	16600001	134100000	2
OK143	2	134100001	134500000	1
OK143	2	134500001	161600000	2
OK143	2	161600001	163100000	1
OK143	2	163100001	1.81e+08	3
OK143	2	181000001	200500000	2
OK143	2	200500001	237900000	1
